filename,bucket,damage,backend,exit,err_class,stderr_head
fuzz_00640_valid.t27,valid,ok,rust,0,ok,
fuzz_00640_valid.t27,valid,ok,zig,0,ok,
fuzz_00640_valid.t27,valid,ok,c,0,ok,
fuzz_00641_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 24:1"
fuzz_00641_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 24:1"
fuzz_00641_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 24:1"
fuzz_00642_valid.t27,valid,ok,rust,0,ok,
fuzz_00642_valid.t27,valid,ok,zig,0,ok,
fuzz_00642_valid.t27,valid,ok,c,0,ok,
fuzz_00643_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 14:1"
fuzz_00643_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 14:1"
fuzz_00643_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 14:1"
fuzz_00644_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00644_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00644_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00645_valid.t27,valid,ok,rust,0,ok,
fuzz_00645_valid.t27,valid,ok,zig,0,ok,
fuzz_00645_valid.t27,valid,ok,c,0,ok,
fuzz_00646_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00646_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00646_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00647_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00647_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00647_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00648_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00648_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00648_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00649_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00649_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00649_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00650_valid.t27,valid,ok,rust,0,ok,
fuzz_00650_valid.t27,valid,ok,zig,0,ok,
fuzz_00650_valid.t27,valid,ok,c,0,ok,
fuzz_00651_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00651_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00651_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00652_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00652_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00652_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00653_valid.t27,valid,ok,rust,0,ok,
fuzz_00653_valid.t27,valid,ok,zig,0,ok,
fuzz_00653_valid.t27,valid,ok,c,0,ok,
fuzz_00654_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00654_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00654_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00655_valid.t27,valid,ok,rust,0,ok,
fuzz_00655_valid.t27,valid,ok,zig,0,ok,
fuzz_00655_valid.t27,valid,ok,c,0,ok,
fuzz_00656_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00656_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00656_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00657_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00657_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00657_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00658_valid.t27,valid,ok,rust,0,ok,
fuzz_00658_valid.t27,valid,ok,zig,0,ok,
fuzz_00658_valid.t27,valid,ok,c,0,ok,
fuzz_00659_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00659_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00659_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00660_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00660_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00660_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00661_valid.t27,valid,ok,rust,0,ok,
fuzz_00661_valid.t27,valid,ok,zig,0,ok,
fuzz_00661_valid.t27,valid,ok,c,0,ok,
fuzz_00662_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00662_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00662_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00663_valid.t27,valid,ok,rust,0,ok,
fuzz_00663_valid.t27,valid,ok,zig,0,ok,
fuzz_00663_valid.t27,valid,ok,c,0,ok,
fuzz_00664_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00664_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00664_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00665_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00665_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00665_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00666_valid.t27,valid,ok,rust,0,ok,
fuzz_00666_valid.t27,valid,ok,zig,0,ok,
fuzz_00666_valid.t27,valid,ok,c,0,ok,
fuzz_00667_valid.t27,valid,ok,rust,0,ok,
fuzz_00667_valid.t27,valid,ok,zig,0,ok,
fuzz_00667_valid.t27,valid,ok,c,0,ok,
fuzz_00668_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00668_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00668_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00669_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00669_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00669_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00670_valid.t27,valid,ok,rust,0,ok,
fuzz_00670_valid.t27,valid,ok,zig,0,ok,
fuzz_00670_valid.t27,valid,ok,c,0,ok,
fuzz_00671_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00671_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00671_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00672_valid.t27,valid,ok,rust,0,ok,
fuzz_00672_valid.t27,valid,ok,zig,0,ok,
fuzz_00672_valid.t27,valid,ok,c,0,ok,
fuzz_00673_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00673_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00673_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00674_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00674_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00674_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00675_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00675_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00675_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00676_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00676_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00676_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00677_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00677_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00677_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00678_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00678_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00678_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00679_valid.t27,valid,ok,rust,0,ok,
fuzz_00679_valid.t27,valid,ok,zig,0,ok,
fuzz_00679_valid.t27,valid,ok,c,0,ok,
fuzz_00680_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00680_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00680_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00681_valid.t27,valid,ok,rust,0,ok,
fuzz_00681_valid.t27,valid,ok,zig,0,ok,
fuzz_00681_valid.t27,valid,ok,c,0,ok,
fuzz_00682_valid.t27,valid,ok,rust,0,ok,
fuzz_00682_valid.t27,valid,ok,zig,0,ok,
fuzz_00682_valid.t27,valid,ok,c,0,ok,
fuzz_00683_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 17:1"
fuzz_00683_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 17:1"
fuzz_00683_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 17:1"
fuzz_00684_valid.t27,valid,ok,rust,0,ok,
fuzz_00684_valid.t27,valid,ok,zig,0,ok,
fuzz_00684_valid.t27,valid,ok,c,0,ok,
fuzz_00685_valid.t27,valid,ok,rust,0,ok,
fuzz_00685_valid.t27,valid,ok,zig,0,ok,
fuzz_00685_valid.t27,valid,ok,c,0,ok,
fuzz_00686_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00686_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00686_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00687_valid.t27,valid,ok,rust,0,ok,
fuzz_00687_valid.t27,valid,ok,zig,0,ok,
fuzz_00687_valid.t27,valid,ok,c,0,ok,
fuzz_00688_valid.t27,valid,ok,rust,0,ok,
fuzz_00688_valid.t27,valid,ok,zig,0,ok,
fuzz_00688_valid.t27,valid,ok,c,0,ok,
fuzz_00689_valid.t27,valid,ok,rust,0,ok,
fuzz_00689_valid.t27,valid,ok,zig,0,ok,
fuzz_00689_valid.t27,valid,ok,c,0,ok,
fuzz_00690_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00690_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00690_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00691_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00691_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00691_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00692_valid.t27,valid,ok,rust,0,ok,
fuzz_00692_valid.t27,valid,ok,zig,0,ok,
fuzz_00692_valid.t27,valid,ok,c,0,ok,
fuzz_00693_valid.t27,valid,ok,rust,0,ok,
fuzz_00693_valid.t27,valid,ok,zig,0,ok,
fuzz_00693_valid.t27,valid,ok,c,0,ok,
fuzz_00694_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00694_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00694_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00695_valid.t27,valid,ok,rust,0,ok,
fuzz_00695_valid.t27,valid,ok,zig,0,ok,
fuzz_00695_valid.t27,valid,ok,c,0,ok,
fuzz_00696_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00696_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00696_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00697_valid.t27,valid,ok,rust,0,ok,
fuzz_00697_valid.t27,valid,ok,zig,0,ok,
fuzz_00697_valid.t27,valid,ok,c,0,ok,
fuzz_00698_valid.t27,valid,ok,rust,0,ok,
fuzz_00698_valid.t27,valid,ok,zig,0,ok,
fuzz_00698_valid.t27,valid,ok,c,0,ok,
fuzz_00699_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00699_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00699_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00700_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 29:1"
fuzz_00700_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 29:1"
fuzz_00700_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 29:1"
fuzz_00701_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00701_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00701_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00702_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00702_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00702_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00703_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00703_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00703_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00704_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00704_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00704_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00705_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00705_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00705_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00706_valid.t27,valid,ok,rust,0,ok,
fuzz_00706_valid.t27,valid,ok,zig,0,ok,
fuzz_00706_valid.t27,valid,ok,c,0,ok,
fuzz_00707_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00707_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00707_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00708_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00708_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00708_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00709_valid.t27,valid,ok,rust,0,ok,
fuzz_00709_valid.t27,valid,ok,zig,0,ok,
fuzz_00709_valid.t27,valid,ok,c,0,ok,
fuzz_00710_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00710_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00710_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00711_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00711_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00711_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00712_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00712_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00712_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00713_valid.t27,valid,ok,rust,0,ok,
fuzz_00713_valid.t27,valid,ok,zig,0,ok,
fuzz_00713_valid.t27,valid,ok,c,0,ok,
fuzz_00714_semi-valid.t27,semi-valid,arity-inflate,rust,0,ok,
fuzz_00714_semi-valid.t27,semi-valid,arity-inflate,zig,0,ok,
fuzz_00714_semi-valid.t27,semi-valid,arity-inflate,c,0,ok,
fuzz_00715_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 14:1"
fuzz_00715_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 14:1"
fuzz_00715_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 14:1"
fuzz_00716_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00716_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00716_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00717_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00717_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00717_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00718_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00718_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00718_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00719_valid.t27,valid,ok,rust,0,ok,
fuzz_00719_valid.t27,valid,ok,zig,0,ok,
fuzz_00719_valid.t27,valid,ok,c,0,ok,
fuzz_00720_valid.t27,valid,ok,rust,0,ok,
fuzz_00720_valid.t27,valid,ok,zig,0,ok,
fuzz_00720_valid.t27,valid,ok,c,0,ok,
fuzz_00721_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00721_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00721_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 13:1"
fuzz_00722_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00722_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00722_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00723_valid.t27,valid,ok,rust,0,ok,
fuzz_00723_valid.t27,valid,ok,zig,0,ok,
fuzz_00723_valid.t27,valid,ok,c,0,ok,
fuzz_00724_valid.t27,valid,ok,rust,0,ok,
fuzz_00724_valid.t27,valid,ok,zig,0,ok,
fuzz_00724_valid.t27,valid,ok,c,0,ok,
fuzz_00725_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00725_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00725_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00726_valid.t27,valid,ok,rust,0,ok,
fuzz_00726_valid.t27,valid,ok,zig,0,ok,
fuzz_00726_valid.t27,valid,ok,c,0,ok,
fuzz_00727_valid.t27,valid,ok,rust,0,ok,
fuzz_00727_valid.t27,valid,ok,zig,0,ok,
fuzz_00727_valid.t27,valid,ok,c,0,ok,
fuzz_00728_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00728_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00728_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00729_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00729_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00729_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00730_valid.t27,valid,ok,rust,0,ok,
fuzz_00730_valid.t27,valid,ok,zig,0,ok,
fuzz_00730_valid.t27,valid,ok,c,0,ok,
fuzz_00731_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00731_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00731_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00732_valid.t27,valid,ok,rust,0,ok,
fuzz_00732_valid.t27,valid,ok,zig,0,ok,
fuzz_00732_valid.t27,valid,ok,c,0,ok,
fuzz_00733_valid.t27,valid,ok,rust,0,ok,
fuzz_00733_valid.t27,valid,ok,zig,0,ok,
fuzz_00733_valid.t27,valid,ok,c,0,ok,
fuzz_00734_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00734_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00734_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00735_valid.t27,valid,ok,rust,0,ok,
fuzz_00735_valid.t27,valid,ok,zig,0,ok,
fuzz_00735_valid.t27,valid,ok,c,0,ok,
fuzz_00736_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00736_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00736_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00737_valid.t27,valid,ok,rust,0,ok,
fuzz_00737_valid.t27,valid,ok,zig,0,ok,
fuzz_00737_valid.t27,valid,ok,c,0,ok,
fuzz_00738_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00738_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00738_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00739_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00739_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00739_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00740_valid.t27,valid,ok,rust,0,ok,
fuzz_00740_valid.t27,valid,ok,zig,0,ok,
fuzz_00740_valid.t27,valid,ok,c,0,ok,
fuzz_00741_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00741_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00741_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00742_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00742_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00742_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00743_valid.t27,valid,ok,rust,0,ok,
fuzz_00743_valid.t27,valid,ok,zig,0,ok,
fuzz_00743_valid.t27,valid,ok,c,0,ok,
fuzz_00744_valid.t27,valid,ok,rust,0,ok,
fuzz_00744_valid.t27,valid,ok,zig,0,ok,
fuzz_00744_valid.t27,valid,ok,c,0,ok,
fuzz_00745_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00745_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00745_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00746_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00746_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00746_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00747_valid.t27,valid,ok,rust,0,ok,
fuzz_00747_valid.t27,valid,ok,zig,0,ok,
fuzz_00747_valid.t27,valid,ok,c,0,ok,
fuzz_00748_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00748_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00748_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00749_malformed.t27,malformed,bad-return-arrow,rust,0,ok,
fuzz_00749_malformed.t27,malformed,bad-return-arrow,zig,0,ok,
fuzz_00749_malformed.t27,malformed,bad-return-arrow,c,0,ok,
fuzz_00750_semi-valid.t27,semi-valid,arity-swap/no-op,rust,0,ok,
fuzz_00750_semi-valid.t27,semi-valid,arity-swap/no-op,zig,0,ok,
fuzz_00750_semi-valid.t27,semi-valid,arity-swap/no-op,c,0,ok,
fuzz_00751_valid.t27,valid,ok,rust,0,ok,
fuzz_00751_valid.t27,valid,ok,zig,0,ok,
fuzz_00751_valid.t27,valid,ok,c,0,ok,
fuzz_00752_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00752_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00752_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00753_malformed.t27,malformed,bad-type-name,rust,0,ok,
fuzz_00753_malformed.t27,malformed,bad-type-name,zig,0,ok,
fuzz_00753_malformed.t27,malformed,bad-type-name,c,0,ok,
fuzz_00754_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00754_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00754_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00755_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00755_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00755_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 28:1"
fuzz_00756_valid.t27,valid,ok,rust,0,ok,
fuzz_00756_valid.t27,valid,ok,zig,0,ok,
fuzz_00756_valid.t27,valid,ok,c,0,ok,
fuzz_00757_malformed.t27,malformed,drop-semicolon,rust,0,ok,
fuzz_00757_malformed.t27,malformed,drop-semicolon,zig,0,ok,
fuzz_00757_malformed.t27,malformed,drop-semicolon,c,0,ok,
fuzz_00758_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00758_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00758_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00759_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00759_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00759_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00760_valid.t27,valid,ok,rust,0,ok,
fuzz_00760_valid.t27,valid,ok,zig,0,ok,
fuzz_00760_valid.t27,valid,ok,c,0,ok,
fuzz_00761_semi-valid.t27,semi-valid,bool-cast-mismatch,rust,0,ok,
fuzz_00761_semi-valid.t27,semi-valid,bool-cast-mismatch,zig,0,ok,
fuzz_00761_semi-valid.t27,semi-valid,bool-cast-mismatch,c,0,ok,
fuzz_00762_valid.t27,valid,ok,rust,0,ok,
fuzz_00762_valid.t27,valid,ok,zig,0,ok,
fuzz_00762_valid.t27,valid,ok,c,0,ok,
fuzz_00763_semi-valid.t27,semi-valid,unknown-ident-in-body,rust,0,ok,
fuzz_00763_semi-valid.t27,semi-valid,unknown-ident-in-body,zig,0,ok,
fuzz_00763_semi-valid.t27,semi-valid,unknown-ident-in-body,c,0,ok,
fuzz_00764_malformed.t27,malformed,unclosed-paren,rust,0,ok,
fuzz_00764_malformed.t27,malformed,unclosed-paren,zig,0,ok,
fuzz_00764_malformed.t27,malformed,unclosed-paren,c,0,ok,
fuzz_00765_malformed.t27,malformed,rename-return-keyword,rust,0,ok,
fuzz_00765_malformed.t27,malformed,rename-return-keyword,zig,0,ok,
fuzz_00765_malformed.t27,malformed,rename-return-keyword,c,0,ok,
fuzz_00766_valid.t27,valid,ok,rust,0,ok,
fuzz_00766_valid.t27,valid,ok,zig,0,ok,
fuzz_00766_valid.t27,valid,ok,c,0,ok,
fuzz_00767_malformed.t27,malformed,drop-close-brace,rust,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00767_malformed.t27,malformed,drop-close-brace,zig,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
fuzz_00767_malformed.t27,malformed,drop-close-brace,c,1,parse-error,"Error: Compile error: Expected RBrace, got Eof ('') at line 22:1"
